event_id,start_s,end_s,duration_ms,pitch_midi,annotation_support_ratio,spectral_support_ratio,classification
0,0.011609977324263039,0.09287981859410431,81.26984126984127,63,1.0,1.0,supported
1,0.09287981859410431,0.14512471655328799,52.244897959183675,63,1.0,1.0,supported
2,0.5630839002267574,0.592108843537415,29.024943310657637,60,0.0,1.0,unsupported
3,0.8068934240362812,0.8185034013605442,11.609977324263054,63,1.0,1.0,supported
4,1.5963718820861679,1.677641723356009,81.26984126984115,60,1.0,1.0,supported
5,1.677641723356009,1.7298866213151927,52.24489795918363,60,1.0,1.0,supported
6,1.8982312925170068,1.979501133786848,81.26984126984115,65,1.0,1.0,supported
7,1.979501133786848,2.0607709750566894,81.26984126984138,65,1.0,1.0,supported
8,2.0607709750566894,2.1420408163265305,81.26984126984115,65,1.0,1.0,supported
9,2.1420408163265305,2.2233106575963717,81.26984126984115,65,1.0,1.0,supported
10,2.2233106575963717,2.258140589569161,34.82993197278938,65,1.0,1.0,supported
11,2.3045804988662133,2.3858503401360545,81.26984126984115,62,1.0,1.0,supported
12,2.3858503401360545,2.449705215419501,63.85487528344669,62,1.0,1.0,supported
13,2.571609977324263,2.6528798185941045,81.2698412698416,65,1.0,1.0,supported
14,2.6528798185941045,2.7341496598639456,81.26984126984115,65,1.0,1.0,supported
15,2.7341496598639456,2.8328344671201813,98.68480725623563,65,1.0,1.0,supported
16,2.8328344671201813,2.914104308390023,81.2698412698416,65,1.0,1.0,supported
17,2.914104308390023,2.995374149659864,81.26984126984115,65,1.0,1.0,supported
18,2.995374149659864,3.076643990929705,81.26984126984115,65,1.0,1.0,supported
19,3.076643990929705,3.1579138321995464,81.26984126984115,65,1.0,1.0,supported
20,3.1579138321995464,3.250793650793651,92.87981859410444,65,1.0,1.0,supported
21,3.250793650793651,3.2624036281179136,11.609977324262832,65,1.0,1.0,supported
22,3.3146485260770975,3.4017233560090703,87.0748299319728,62,1.0,1.0,supported
23,3.755827664399093,3.8370975056689343,81.26984126984115,67,1.0,1.0,supported
24,3.8370975056689343,3.9183673469387754,81.26984126984115,67,1.0,1.0,supported
25,3.9183673469387754,3.9996371882086166,81.26984126984115,67,1.0,1.0,supported
26,3.9996371882086166,4.080907029478458,81.26984126984115,67,1.0,1.0,supported
27,4.080907029478458,4.115736961451248,34.82993197278983,67,1.0,1.0,supported
28,4.173786848072562,4.255056689342403,81.26984126984115,65,0.0,1.0,unsupported
29,4.255056689342403,4.342131519274377,87.07482993197324,65,0.0,1.0,unsupported
30,4.440816326530612,4.527891156462585,87.07482993197324,67,1.0,1.0,supported
31,4.527891156462585,4.609160997732427,81.26984126984115,67,1.0,1.0,supported
32,4.609160997732427,4.690430839002268,81.26984126984115,67,1.0,1.0,supported
33,4.690430839002268,4.771700680272109,81.26984126984115,67,1.0,1.0,supported
34,4.771700680272109,4.85297052154195,81.26984126984115,67,1.0,1.0,supported
35,4.85297052154195,4.934240362811791,81.26984126984115,67,1.0,1.0,supported
36,4.934240362811791,5.0213151927437645,87.07482993197324,67,1.0,1.0,supported
37,5.241904761904762,5.3231746031746034,81.26984126984115,65,1.0,1.0,supported
38,5.358004535147392,5.4392743764172335,81.26984126984115,67,1.0,0.9218962640729684,supported
39,5.4392743764172335,5.520544217687075,81.26984126984115,67,1.0,1.0,supported
40,5.520544217687075,5.5495691609977325,29.024943310657747,67,1.0,1.0,supported
41,5.601814058956916,5.683083900226757,81.26984126984115,68,1.0,1.0,supported
42,5.683083900226757,5.764353741496599,81.26984126984205,68,1.0,1.0,supported
43,5.764353741496599,5.84562358276644,81.26984126984115,68,0.5714285714285714,1.0,supported
44,5.84562358276644,5.874648526077097,29.02494331065686,68,0.0,1.0,unsupported
45,5.874648526077097,5.955918367346939,81.26984126984205,67,1.0,1.0,supported
46,5.955918367346939,6.002358276643991,46.43990929705222,67,1.0,1.0,supported
47,6.130068027210885,6.211337868480726,81.26984126984115,68,1.0,1.0,supported
48,6.211337868480726,6.292607709750567,81.26984126984115,68,1.0,1.0,supported
49,6.292607709750567,6.373877551020408,81.26984126984115,68,1.0,1.0,supported
50,6.373877551020408,6.455147392290249,81.26984126984115,68,1.0,1.0,supported
51,6.455147392290249,6.5364172335600905,81.26984126984115,68,1.0,1.0,supported
52,6.5364172335600905,6.629297052154195,92.87981859410444,68,1.0,1.0,supported
53,6.629297052154195,6.716371882086168,87.07482993197324,68,1.0,1.0,supported
54,6.716371882086168,6.797641723356009,81.26984126984115,68,1.0,1.0,supported
55,6.797641723356009,6.884716553287982,87.07482993197235,68,1.0,1.0,supported
56,6.884716553287982,6.977596371882086,92.87981859410444,68,1.0,1.0,supported
57,6.977596371882086,7.047256235827664,69.65986394557788,68,1.0,1.0,supported
58,8.132789115646258,8.2140589569161,81.26984126984205,70,1.0,1.0,supported
59,8.2140589569161,8.295328798185942,81.26984126984205,70,1.0,1.0,supported
60,8.295328798185942,8.36498866213152,69.65986394557788,70,0.9166666666666666,1.0,supported
61,8.417233560090702,8.457868480725624,40.63492063492191,72,1.0,1.0,supported
62,8.469478458049887,8.550748299319729,81.26984126984205,72,1.0,1.0,supported
63,8.550748299319729,8.626213151927438,75.46485260770908,72,1.0,1.0,supported
64,8.713287981859411,8.794557823129251,81.26984126984027,75,1.0,1.0,supported
65,8.794557823129251,8.875827664399093,81.26984126984205,75,1.0,1.0,supported
66,8.875827664399093,8.922267573696145,46.43990929705133,75,0.875,1.0,supported
67,9.02095238095238,9.061587301587302,40.63492063492191,74,1.0,1.0,supported
68,9.084807256235827,9.166077097505669,81.26984126984205,74,1.0,1.0,supported
69,9.166077097505669,9.253151927437642,87.07482993197324,74,1.0,1.0,supported
70,9.253151927437642,9.334421768707482,81.26984126984027,74,1.0,1.0,supported
71,9.334421768707482,9.415691609977324,81.26984126984205,74,1.0,1.0,supported
72,9.415691609977324,9.496961451247165,81.26984126984027,74,1.0,1.0,supported
73,9.496961451247165,9.578231292517007,81.26984126984205,74,1.0,1.0,supported
74,9.578231292517007,9.618866213151927,40.634920634920135,74,1.0,1.0,supported
75,9.7059410430839,9.74657596371882,40.634920634920135,72,1.0,1.0,supported
76,9.758185941043084,9.839455782312925,81.26984126984027,72,1.0,1.0,supported
77,9.839455782312925,9.93233560090703,92.87981859410444,72,1.0,1.0,supported
78,9.978775510204082,10.060045351473923,81.26984126984027,70,1.0,0.9739029358956144,supported
79,10.060045351473923,10.141315192743765,81.26984126984205,70,1.0,1.0,supported
80,10.141315192743765,10.222585034013605,81.26984126984027,70,1.0,1.0,supported
81,10.222585034013605,10.303854875283447,81.26984126984205,70,1.0,1.0,supported
82,10.303854875283447,10.367709750566894,63.85487528344669,70,0.9090909090909091,1.0,supported
83,10.402539682539683,10.448979591836734,46.43990929705133,68,1.0,0.7990457091289388,supported
84,10.47219954648526,10.553469387755102,81.26984126984205,68,1.0,1.0,supported
85,10.553469387755102,10.634739229024943,81.26984126984027,68,1.0,1.0,supported
86,10.634739229024943,10.675374149659865,40.63492063492191,68,1.0,1.0,supported
87,10.721814058956916,10.768253968253969,46.439909297053106,67,1.0,0.7409215241302984,supported
88,10.797278911564625,10.878548752834467,81.26984126984205,67,1.0,1.0,supported
89,10.878548752834467,10.95981859410431,81.26984126984205,67,1.0,1.0,supported
90,10.95981859410431,11.04108843537415,81.26984126984027,67,1.0,1.0,supported
91,11.04108843537415,11.122358276643991,81.26984126984205,67,1.0,1.0,supported
92,11.122358276643991,11.209433106575963,87.07482993197146,67,1.0,1.0,supported
93,11.209433106575963,11.290702947845805,81.26984126984205,67,1.0,1.0,supported
94,11.418412698412698,11.470657596371883,52.2448979591843,67,1.0,1.0,supported
95,11.505487528344672,11.557732426303854,52.24489795918252,67,1.0,1.0,supported
96,11.795736961451247,11.836371882086167,40.634920634920135,67,1.0,1.0,supported
97,11.853786848072563,11.935056689342403,81.26984126984027,67,1.0,1.0,supported
98,11.935056689342403,11.96408163265306,29.024943310657747,67,1.0,1.0,supported
99,12.004716553287983,12.120816326530612,116.09977324262921,65,0.95,1.0,supported
100,12.120816326530612,12.161451247165532,40.634920634920135,67,1.0,0.16552358540150724,supported
101,12.184671201814059,12.2659410430839,81.26984126984205,67,1.0,1.0,supported
102,12.2659410430839,12.335600907029479,69.65986394557788,67,0.75,1.0,supported
103,12.405260770975056,12.486530612244898,81.26984126984205,70,1.0,1.0,supported
104,12.486530612244898,12.567800453514739,81.26984126984027,70,1.0,1.0,supported
105,12.567800453514739,12.60843537414966,40.63492063492191,70,1.0,1.0,supported
106,13.693968253968254,13.711383219954648,17.414965986393582,49,0.0,0.5030045110725541,unsupported
107,13.711383219954648,13.740408163265306,29.024943310657747,63,1.0,1.0,supported
108,13.763628117913832,13.844897959183674,81.26984126984205,63,1.0,1.0,supported
109,13.844897959183674,13.937777777777777,92.87981859410266,63,1.0,1.0,supported
110,13.937777777777777,13.995827664399092,58.049886621315494,63,0.2,1.0,weak
111,13.995827664399092,14.077097505668934,81.26984126984205,64,1.0,1.0,supported
112,14.077097505668934,14.158367346938775,81.26984126984027,64,1.0,1.0,supported
113,14.158367346938775,14.204807256235828,46.439909297053106,64,1.0,1.0,supported
114,14.239637188208617,14.320907029478459,81.26984126984205,61,1.0,1.0,supported
115,14.320907029478459,14.36734693877551,46.43990929705133,61,1.0,1.0,supported
116,14.390566893424037,14.413786848072561,23.219954648524777,55,0.0,0.01739526684044254,unsupported
117,14.413786848072561,14.431201814058957,17.41496598639536,60,1.0,1.0,supported
118,14.460226757369615,14.541496598639457,81.26984126984205,60,1.0,1.0,supported
119,14.541496598639457,14.570521541950113,29.02494331065597,60,1.0,1.0,supported
120,14.611156462585035,14.628571428571428,17.414965986393582,59,0.0,1.0,unsupported
121,14.628571428571428,14.640181405895692,11.609977324264165,58,1.0,1.0,supported
122,14.692426303854875,14.773696145124717,81.26984126984205,58,1.0,1.0,supported
123,14.773696145124717,14.831746031746032,58.049886621315494,58,1.0,1.0,supported
124,14.854965986394557,14.872380952380952,17.41496598639536,59,0.0,1.0,unsupported
125,14.872380952380952,14.895600907029479,23.219954648526553,55,0.0,0.13638093128245823,unsupported
126,14.895600907029479,14.907210884353741,11.609977324262388,56,0.0,1.0,unsupported
127,14.959455782312926,14.98267573696145,23.219954648524777,56,0.0,1.0,unsupported
128,15.330975056689342,15.348390022675737,17.41496598639536,58,1.0,1.0,supported
129,15.383219954648526,15.464489795918368,81.26984126984205,58,1.0,1.0,supported
130,15.464489795918368,15.563174603174604,98.68480725623563,58,1.0,1.0,supported
131,15.598004535147393,15.609614512471655,11.609977324262388,54,0.0,0.5074840878548982,unsupported
132,15.609614512471655,15.638639455782313,29.024943310657747,55,1.0,1.0,supported
133,15.998548752834466,16.015963718820863,17.414965986397135,55,0.0,1.0,unsupported
134,16.068208616780044,16.108843537414966,40.63492063492191,53,0.8571428571428571,0.657879688929992,supported
