event_id,start_s,end_s,duration_ms,pitch_midi,annotation_support_ratio,spectral_support_ratio,classification
0,0.7952834467120181,1.0042630385487528,208.97959183673464,62,1.0,1.0,supported
1,1.0042630385487528,1.2654875283446712,261.2244897959184,62,1.0,1.0,supported
2,1.4918820861678004,2.5309750566893423,1039.092970521542,71,1.0,1.0,supported
3,2.693514739229025,3.5062131519274375,812.6984126984124,61,1.0,1.0,supported
4,3.541043083900227,3.9183673469387754,377.3242630385485,69,1.0,0.8249808665294486,supported
5,4.063492063492063,4.220226757369614,156.73469387755114,59,1.0,1.0,supported
6,4.77750566893424,4.789115646258503,11.609977324263276,59,1.0,1.0,supported
7,4.812335600907029,4.829750566893424,17.41496598639536,67,1.0,1.0,supported
8,4.864580498866213,5.625034013605442,760.453514739229,67,1.0,1.0,supported
9,5.7817687074829935,5.793378684807256,11.609977324262388,58,0.0,1.0,unsupported
10,5.793378684807256,6.0836281179138325,290.2494331065766,59,0.9,1.0,supported
11,6.0836281179138325,6.141678004535147,58.049886621314606,58,0.0,1.0,unsupported
12,6.141678004535147,6.170702947845805,29.024943310657747,57,0.8,1.0,supported
13,6.217142857142857,6.501587301587302,284.4444444444445,57,0.0,1.0,unsupported
14,6.501587301587302,6.594467120181406,92.87981859410444,57,0.0,0.6054254520792997,unsupported
15,6.594467120181406,6.757006802721088,162.5396825396823,57,0.0,0.4365756091501253,unsupported
16,6.861496598639456,6.902131519274376,40.634920634920135,66,1.0,0.7888946341272348,supported
17,6.919546485260771,7.621950113378685,702.4036281179144,66,1.0,1.0,supported
18,7.772879818594104,7.813514739229025,40.63492063492102,57,1.0,1.0,supported
19,7.825124716553288,8.097959183673469,272.8344671201812,57,0.8085106382978723,1.0,supported
20,8.097959183673469,8.132789115646258,34.82993197278894,56,0.0,0.5993122073811651,unsupported
21,8.132789115646258,8.196643990929704,63.85487528344669,55,1.0,0.7385633802452334,supported
22,8.219863945578231,8.237278911564626,17.41496598639536,67,0.0,1.0,harmonic_suspect
23,8.237278911564626,8.272108843537415,34.82993197278894,55,1.0,0.38700439252062935,supported
24,8.823582766439909,8.864217687074829,40.634920634920135,59,1.0,1.0,supported
25,8.875827664399093,9.247346938775511,371.51927437641774,59,1.0,1.0,supported
26,9.247346938775511,9.2821768707483,34.82993197278894,59,1.0,1.0,supported
27,9.392471655328798,9.566621315192744,174.14965986394648,64,1.0,1.0,supported
28,9.613061224489796,9.647891156462585,34.82993197278894,59,1.0,1.0,supported
29,9.676916099773242,9.729160997732427,52.2448979591843,59,1.0,1.0,supported
30,9.827845804988662,9.880090702947847,52.2448979591843,55,0.0,0.7157358996842228,unsupported
31,10.077460317460318,10.118095238095238,40.634920634920135,54,1.0,1.0,supported
