event_id,start_s,end_s,duration_ms,pitch_midi,annotation_support_ratio,spectral_support_ratio,classification
0,0.017414965986394557,0.09868480725623582,81.26984126984127,63,1.0,1.0,supported
1,1.5963718820861679,1.7240816326530612,127.70975056689338,60,1.0,1.0,supported
2,1.8982312925170068,2.17687074829932,278.63945578231306,65,1.0,1.0,supported
3,2.17687074829932,2.2639455782312927,87.0748299319728,65,1.0,1.0,supported
4,2.3045804988662133,2.4380952380952383,133.51473922902503,62,1.0,1.0,supported
5,2.571609977324263,3.250793650793651,679.1836734693879,65,1.0,1.0,supported
6,3.3146485260770975,3.4017233560090703,87.0748299319728,62,1.0,1.0,supported
7,3.755827664399093,3.8080725623582765,52.24489795918341,67,1.0,1.0,supported
8,3.81968253968254,4.121541950113379,301.859410430839,67,1.0,1.0,supported
9,4.173786848072562,4.3363265306122445,162.5396825396823,65,0.0,1.0,unsupported
10,4.440816326530612,4.998095238095238,557.2789115646257,67,1.0,1.0,supported
11,5.23609977324263,5.317369614512471,81.26984126984115,65,1.0,1.0,supported
12,5.358004535147392,5.404444444444445,46.43990929705222,67,1.0,0.9218962640729684,supported
13,5.416054421768708,5.543764172335601,127.70975056689338,67,1.0,1.0,supported
14,5.601814058956916,5.688888888888889,87.07482993197324,68,1.0,1.0,supported
15,5.688888888888889,5.7817687074829935,92.87981859410444,68,1.0,1.0,supported
16,5.7817687074829935,5.88625850340136,104.48979591836682,68,0.2777777777777778,1.0,weak
17,5.88625850340136,6.0081632653061225,121.90476190476218,67,1.0,1.0,supported
18,6.1184580498866215,7.058866213151927,940.4081632653058,68,1.0,1.0,supported
19,8.132789115646258,8.353378684807256,220.58956916099783,70,1.0,1.0,supported
20,8.411428571428571,8.6378231292517,226.394557823129,72,0.9743589743589743,1.0,supported
21,8.719092970521542,8.759727891156462,40.634920634920135,75,1.0,1.0,supported
22,8.771337868480726,8.922267573696145,150.92970521541815,75,0.9615384615384616,1.0,supported
23,9.02095238095238,9.061587301587302,40.63492063492191,74,1.0,1.0,supported
24,9.079002267573696,9.613061224489796,534.0589569161001,74,1.0,1.0,supported
25,9.700136054421769,9.74657596371882,46.43990929705133,72,1.0,0.9574940928759942,supported
26,9.763990929705216,9.920725623582767,156.73469387755114,72,1.0,1.0,supported
27,9.978775510204082,10.019410430839002,40.634920634920135,70,1.0,0.9739029358956144,supported
28,10.036825396825396,10.350294784580498,313.4693877551023,70,1.0,1.0,supported
29,10.402539682539683,10.448979591836734,46.43990929705133,68,1.0,0.7990457091289388,supported
30,10.460589569160998,10.675374149659865,214.7845804988666,68,1.0,1.0,supported
31,10.721814058956916,10.768253968253969,46.439909297053106,67,1.0,0.7409215241302984,supported
32,10.803083900226758,11.38358276643991,580.4988662131514,67,1.0,1.0,supported
33,11.418412698412698,11.470657596371883,52.2448979591843,67,1.0,1.0,supported
34,11.505487528344672,11.557732426303854,52.24489795918252,67,1.0,1.0,supported
35,11.795736961451247,11.836371882086167,40.634920634920135,67,1.0,1.0,supported
36,11.859591836734694,11.987301587301587,127.70975056689338,67,1.0,1.0,supported
37,12.004716553287983,12.120816326530612,116.09977324262921,65,0.95,1.0,supported
38,12.120816326530612,12.161451247165532,40.634920634920135,67,1.0,0.16552358540150724,supported
39,12.184671201814059,12.30657596371882,121.90476190476218,67,1.0,1.0,supported
40,12.30657596371882,12.329795918367347,23.219954648526553,55,0.0,0.001437292887179928,unsupported
41,12.329795918367347,12.358820861678005,29.024943310657747,67,0.0,1.0,unsupported
42,12.405260770975056,12.591020408163265,185.75963718820887,70,1.0,1.0,supported
43,12.591020408163265,12.602630385487528,11.609977324262388,69,0.0,0.7263228799923981,unsupported
44,12.602630385487528,12.614240362811792,11.609977324264165,72,0.0,0.004087839198136583,unsupported
45,13.583673469387755,13.635918367346939,52.2448979591843,59,0.0,0.3726966388519611,unsupported
46,13.693968253968254,13.711383219954648,17.414965986393582,49,0.0,0.5030045110725541,unsupported
47,13.711383219954648,13.740408163265306,29.024943310657747,63,1.0,1.0,supported
48,13.769433106575963,14.013242630385488,243.80952380952436,63,0.7380952380952381,1.0,supported
49,14.013242630385488,14.199002267573697,185.75963718820887,64,1.0,1.0,supported
50,14.233832199546486,14.36734693877551,133.51473922902457,61,1.0,1.0,supported
51,14.384761904761906,14.413786848072561,29.02494331065597,49,0.0,0.008717697850221551,unsupported
52,14.413786848072561,14.431201814058957,17.41496598639536,60,1.0,1.0,supported
53,14.471836734693877,14.55891156462585,87.07482993197324,60,1.0,1.0,supported
54,14.587936507936508,14.628571428571428,40.634920634920135,59,0.0,1.0,unsupported
55,14.628571428571428,14.640181405895692,11.609977324264165,58,1.0,1.0,supported
56,14.675011337868481,14.837551020408164,162.5396825396823,58,1.0,1.0,supported
57,14.854965986394557,14.878185941043084,23.219954648526553,59,0.0,1.0,unsupported
58,14.878185941043084,14.889795918367346,11.609977324262388,55,0.0,0.430944002141516,unsupported
59,14.889795918367346,14.907210884353741,17.41496598639536,56,0.0,1.0,unsupported
60,14.9362358276644,15.214875283446712,278.6394557823133,56,0.0,1.0,unsupported
61,15.296145124716553,15.32517006802721,29.024943310657747,59,0.0,0.1863311714308159,unsupported
62,15.32517006802721,15.348390022675737,23.219954648526553,58,1.0,0.9032502913732641,supported
63,15.383219954648526,15.563174603174604,179.95464852607768,58,1.0,1.0,supported
64,15.586394557823128,15.598004535147393,11.609977324264165,49,0.0,0.042324843832584357,unsupported
65,15.598004535147393,15.638639455782313,40.634920634920135,55,1.0,0.5074840878548982,supported
66,15.66766439909297,16.03918367346939,371.51927437641774,55,0.203125,1.0,weak
67,16.056598639455782,16.068208616780044,11.609977324262388,49,0.0,0.0712235771913629,unsupported
68,16.068208616780044,16.108843537414966,40.63492063492191,53,0.8571428571428571,0.657879688929992,supported
69,16.137868480725622,16.42231292517007,284.4444444444463,53,1.0,1.0,supported
70,17.03183673469388,17.171156462585035,139.31972789115576,53,0.9583333333333334,1.0,supported
71,17.171156462585035,17.19437641723356,23.219954648524777,49,0.0,0.1241179468190791,unsupported
72,17.264036281179138,17.374331065759637,110.2947845804998,56,1.0,1.0,supported
73,17.39174603174603,17.409160997732425,17.414965986393582,49,0.0,0.0547816982346646,unsupported
74,17.42077097505669,17.438185941043084,17.414965986393582,59,0.3333333333333333,0.6835106071027909,weak
75,17.49043083900227,17.623945578231293,133.51473922902457,59,1.0,1.0,supported
76,17.65297052154195,17.66458049886621,11.609977324262388,49,0.0,0.04226691328488999,unsupported
77,17.66458049886621,17.705215419501133,40.63492063492191,61,0.0,0.3713928565542145,unsupported
78,17.722630385487527,17.751655328798186,29.024943310659523,61,0.0,1.0,unsupported
79,17.751655328798186,17.79809523809524,46.439909297053106,62,1.0,1.0,supported
80,17.87356009070295,17.88517006802721,11.609977324262388,59,0.0,0.4124142434011389,unsupported
81,17.943219954648526,18.053514739229026,110.2947845804998,65,1.0,1.0,supported
82,18.07673469387755,18.094149659863945,17.414965986393582,59,0.0,0.025926937648628766,unsupported
83,18.18122448979592,18.361179138321994,179.95464852607412,68,0.7419354838709677,1.0,supported
84,18.361179138321994,18.413424036281178,52.2448979591843,67,0.0,1.0,unsupported
85,18.413424036281178,18.54113378684807,127.70975056689338,66,1.0,1.0,supported
86,18.587573696145125,18.604988662131518,17.414965986393582,59,0.0,0.015139396475252993,unsupported
87,18.604988662131518,18.63981859410431,34.82993197279072,67,1.0,1.0,supported
88,18.68045351473923,18.935873015873018,255.41950113378675,67,1.0,1.0,supported
89,19.03455782312925,19.075192743764173,40.63492063492191,70,1.0,1.0,supported
90,19.10421768707483,19.156462585034014,52.2448979591843,70,1.0,1.0,supported
91,19.33061224489796,19.37124716553288,40.63492063491836,74,1.0,1.0,supported
92,19.382857142857144,20.845714285714287,1462.8571428571427,74,1.0,1.0,supported
93,20.845714285714287,21.05469387755102,208.97959183673365,71,0.0,0.001819978051478162,unsupported
